Year,Month,Day,Hour,Minute,Omni-Directional Wave Power,Peak Period,Significant Wave Height,,Source,Location ID,Jurisdiction,Latitude,Longitude,Time Zone,Local Time Zone,Distance to Shore,Energy Period,Maximum Energy Direction,Mean Wave Direction,Mean Zero-Crossing Period,Omni-Directional Wave Power,Peak Period,Significant Wave Height,Spectral Width,Water Depth,Directional Wave Spectrum,Version
2010,1,1,0,0,3733.233887,12.01923084,1.041512966,,DOE-WPTO US Wave dataset,18,b'Federal',41.098,-66.619,0,-4,260608.92,s,deg,deg,s,W/m,s,m,-,84,W/m/hz/deg (hz;Degrees),v1.0.0
2010,1,1,1,0,4607.407715,12.01923084,1.263758063,,,,,,,,,,,,,,,,,,,,
2010,1,1,2,0,5596.026855,12.01923084,1.428019166,,,,,,,,,,,,,,,,,,,,
2010,1,1,3,0,5708.088379,4.38596487,1.409748912,,,,,,,,,,,,,,,,,,,,
2010,1,1,4,0,5745.066406,12.01923084,1.375525236,,,,,,,,,,,,,,,,,,,,
2010,1,1,5,0,6365.058105,12.01923084,1.411801577,,,,,,,,,,,,,,,,,,,,
2010,1,1,6,0,7993.42334,12.01923084,1.537445188,,,,,,,,,,,,,,,,,,,,
2010,1,1,7,0,10825.07715,8.326395035,1.736942172,,,,,,,,,,,,,,,,,,,,
2010,1,1,8,0,14365.59277,8.326395035,1.951851845,,,,,,,,,,,,,,,,,,,,
2010,1,1,9,0,17664.66602,9.124087334,2.125418663,,,,,,,,,,,,,,,,,,,,
2010,1,1,10,0,20115.21484,9.124087334,2.243293285,,,,,,,,,,,,,,,,,,,,
2010,1,1,11,0,21788.62695,9.124087334,2.324276447,,,,,,,,,,,,,,,,,,,,
2010,1,1,12,0,23034.14453,9.124087334,2.388056755,,,,,,,,,,,,,,,,,,,,
2010,1,1,13,0,24031.18945,9.124087334,2.441320181,,,,,,,,,,,,,,,,,,,,
2010,1,1,14,0,24780.13672,9.124087334,2.485004187,,,,,,,,,,,,,,,,,,,,
2010,1,1,15,0,25328.71289,9.124087334,2.527979136,,,,,,,,,,,,,,,,,,,,
2010,1,1,16,0,25775.80078,9.124087334,2.559693575,,,,,,,,,,,,,,,,,,,,
2010,1,1,17,0,26290.04883,9.124087334,2.575340033,,,,,,,,,,,,,,,,,,,,
2010,1,1,18,0,27070.21289,9.124087334,2.58497262,,,,,,,,,,,,,,,,,,,,
2010,1,1,19,0,28228.95703,9.124087334,2.612133741,,,,,,,,,,,,,,,,,,,,
2010,1,1,20,0,29450.74023,9.124087334,2.64811945,,,,,,,,,,,,,,,,,,,,
2010,1,1,21,0,30392.29492,9.124087334,2.683313608,,,,,,,,,,,,,,,,,,,,
2010,1,1,22,0,30866.01172,9.124087334,2.706782579,,,,,,,,,,,,,,,,,,,,
2010,1,1,23,0,30875.28516,9.124087334,2.709700108,,,,,,,,,,,,,,,,,,,,
2010,1,2,0,0,30739.66211,9.124087334,2.707241297,,,,,,,,,,,,,,,,,,,,
2010,1,2,1,0,30882.00977,9.124087334,2.719478846,,,,,,,,,,,,,,,,,,,,
2010,1,2,2,0,32189.05078,9.124087334,2.798656225,,,,,,,,,,,,,,,,,,,,
2010,1,2,3,0,35177.53906,9.124087334,2.962844372,,,,,,,,,,,,,,,,,,,,
2010,1,2,4,0,38759.82422,9.124087334,3.119003773,,,,,,,,,,,,,,,,,,,,
2010,1,2,5,0,42163.41406,9.124087334,3.241201639,,,,,,,,,,,,,,,,,,,,
2010,1,2,6,0,43894.63672,9.124087334,3.287311554,,,,,,,,,,,,,,,,,,,,
2010,1,2,7,0,44645.46484,9.124087334,3.30520606,,,,,,,,,,,,,,,,,,,,
2010,1,2,8,0,45300.92969,9.124087334,3.331719398,,,,,,,,,,,,,,,,,,,,
2010,1,2,9,0,45713.69531,9.124087334,3.352696419,,,,,,,,,,,,,,,,,,,,
2010,1,2,10,0,46236.07031,9.124087334,3.383276701,,,,,,,,,,,,,,,,,,,,
2010,1,2,11,0,47355.57813,9.124087334,3.435477257,,,,,,,,,,,,,,,,,,,,
2010,1,2,12,0,48827.16406,9.124087334,3.485664368,,,,,,,,,,,,,,,,,,,,
2010,1,2,13,0,50182.96484,9.124087334,3.520348787,,,,,,,,,,,,,,,,,,,,
2010,1,2,14,0,51802.98828,9.124087334,3.570587873,,,,,,,,,,,,,,,,,,,,
2010,1,2,15,0,53273.41406,10,3.617387295,,,,,,,,,,,,,,,,,,,,
2010,1,2,16,0,53979.28516,10,3.639980316,,,,,,,,,,,,,,,,,,,,
2010,1,2,17,0,53460.21094,10,3.613119125,,,,,,,,,,,,,,,,,,,,
2010,1,2,18,0,51865.57422,10,3.539978743,,,,,,,,,,,,,,,,,,,,
2010,1,2,19,0,50031.95703,10,3.452870607,,,,,,,,,,,,,,,,,,,,
2010,1,2,20,0,48925.07813,10,3.403486967,,,,,,,,,,,,,,,,,,,,
2010,1,2,21,0,49348.55469,10,3.442950726,,,,,,,,,,,,,,,,,,,,
2010,1,2,22,0,52343.00781,10,3.605541229,,,,,,,,,,,,,,,,,,,,
2010,1,2,23,0,58768.90234,10,3.865394592,,,,,,,,,,,,,,,,,,,,
2010,1,3,0,0,65469.99609,10,4.036549091,,,,,,,,,,,,,,,,,,,,
2010,1,3,1,0,71258.28125,9.124087334,4.169430256,,,,,,,,,,,,,,,,,,,,
2010,1,3,2,0,76950.91406,10,4.304290771,,,,,,,,,,,,,,,,,,,,
2010,1,3,3,0,84270.36719,10,4.480119228,,,,,,,,,,,,,,,,,,,,
2010,1,3,4,0,92799.42969,10,4.671245575,,,,,,,,,,,,,,,,,,,,
2010,1,3,5,0,101309.9297,10,4.85811758,,,,,,,,,,,,,,,,,,,,
2010,1,3,6,0,105557.3594,10,4.9139328,,,,,,,,,,,,,,,,,,,,
2010,1,3,7,0,106481.7969,10.96491241,4.896804333,,,,,,,,,,,,,,,,,,,,
2010,1,3,8,0,107223.4766,10.96491241,4.897013187,,,,,,,,,,,,,,,,,,,,
2010,1,3,9,0,109658.0781,10.96491241,4.951608658,,,,,,,,,,,,,,,,,,,,
2010,1,3,10,0,113408.4063,10.96491241,5.030814171,,,,,,,,,,,,,,,,,,,,
2010,1,3,11,0,116553.7813,10.96491241,5.079371452,,,,,,,,,,,,,,,,,,,,
2010,1,3,12,0,117892.7422,10.96491241,5.069911003,,,,,,,,,,,,,,,,,,,,
2010,1,3,13,0,117313.7422,10.96491241,5.00133419,,,,,,,,,,,,,,,,,,,,
2010,1,3,14,0,116116.2031,10.96491241,4.916597366,,,,,,,,,,,,,,,,,,,,
2010,1,3,15,0,114991.2891,10.96491241,4.847605705,,,,,,,,,,,,,,,,,,,,
2010,1,3,16,0,113301.1563,10.96491241,4.790468216,,,,,,,,,,,,,,,,,,,,
2010,1,3,17,0,110472.2656,12.01923084,4.733286381,,,,,,,,,,,,,,,,,,,,
2010,1,3,18,0,105199.5703,12.01923084,4.616939068,,,,,,,,,,,,,,,,,,,,
2010,1,3,19,0,98316.4375,12.01923084,4.464883804,,,,,,,,,,,,,,,,,,,,
2010,1,3,20,0,91153.71875,12.01923084,4.312446594,,,,,,,,,,,,,,,,,,,,
2010,1,3,21,0,84243.27344,12.01923084,4.156271935,,,,,,,,,,,,,,,,,,,,
2010,1,3,22,0,77916.97656,12.01923084,3.993116856,,,,,,,,,,,,,,,,,,,,
2010,1,3,23,0,72550.85938,12.01923084,3.836396933,,,,,,,,,,,,,,,,,,,,
2010,1,4,0,0,68386.58594,12.01923084,3.70296669,,,,,,,,,,,,,,,,,,,,
2010,1,4,1,0,65370.16797,12.01923084,3.598931551,,,,,,,,,,,,,,,,,,,,
2010,1,4,2,0,63234.90625,12.01923084,3.519800186,,,,,,,,,,,,,,,,,,,,
2010,1,4,3,0,61524.29688,12.01923084,3.455299377,,,,,,,,,,,,,,,,,,,,
2010,1,4,4,0,59761.79688,12.01923084,3.39517045,,,,,,,,,,,,,,,,,,,,
2010,1,4,5,0,57825.82031,12.01923084,3.340104818,,,,,,,,,,,,,,,,,,,,
2010,1,4,6,0,55911.53906,12.01923084,3.308422327,,,,,,,,,,,,,,,,,,,,
2010,1,4,7,0,55047.87109,12.01923084,3.365608931,,,,,,,,,,,,,,,,,,,,
2010,1,4,8,0,60797.01172,12.01923084,3.796092033,,,,,,,,,,,,,,,,,,,,
2010,1,4,9,0,71104.22656,12.01923084,4.228320122,,,,,,,,,,,,,,,,,,,,
2010,1,4,10,0,82302.34375,10,4.551879406,,,,,,,,,,,,,,,,,,,,
2010,1,4,11,0,90376.41406,9.124087334,4.73630476,,,,,,,,,,,,,,,,,,,,
2010,1,4,12,0,92500.03125,9.124087334,4.729691505,,,,,,,,,,,,,,,,,,,,
2010,1,4,13,0,89648.75,9.124087334,4.627584934,,,,,,,,,,,,,,,,,,,,
2010,1,4,14,0,85574.5,9.124087334,4.535417557,,,,,,,,,,,,,,,,,,,,
2010,1,4,15,0,81365.36719,9.124087334,4.447084904,,,,,,,,,,,,,,,,,,,,
2010,1,4,16,0,77009.51563,9.124087334,4.347399712,,,,,,,,,,,,,,,,,,,,
2010,1,4,17,0,72218.10156,9.124087334,4.228637695,,,,,,,,,,,,,,,,,,,,
2010,1,4,18,0,65813.03125,9.124087334,4.053468227,,,,,,,,,,,,,,,,,,,,
2010,1,4,19,0,59320.10156,9.124087334,3.869068623,,,,,,,,,,,,,,,,,,,,
2010,1,4,20,0,53659.44922,9.124087334,3.712481737,,,,,,,,,,,,,,,,,,,,
2010,1,4,21,0,48271.71484,9.124087334,3.556730032,,,,,,,,,,,,,,,,,,,,
2010,1,4,22,0,42875.86328,9.124087334,3.387325287,,,,,,,,,,,,,,,,,,,,
2010,1,4,23,0,37574.02734,9.124087334,3.204132318,,,,,,,,,,,,,,,,,,,,
2010,1,5,0,0,32763.7207,8.326395035,3.0327425,,,,,,,,,,,,,,,,,,,,
2010,1,5,1,0,28684.03125,8.326395035,2.883522987,,,,,,,,,,,,,,,,,,,,
2010,1,5,2,0,25287.64063,8.326395035,2.754923344,,,,,,,,,,,,,,,,,,,,
2010,1,5,3,0,22387.7207,8.326395035,2.633395195,,,,,,,,,,,,,,,,,,,,
2010,1,5,4,0,19714.21484,8.326395035,2.500465155,,,,,,,,,,,,,,,,,,,,
2010,1,5,5,0,17249.6582,7.59878397,2.360032558,,,,,,,,,,,,,,,,,,,,
2010,1,5,6,0,15161.40723,7.59878397,2.240992069,,,,,,,,,,,,,,,,,,,,
2010,1,5,7,0,13476.14746,7.59878397,2.137284517,,,,,,,,,,,,,,,,,,,,
2010,1,5,8,0,12002.05762,7.59878397,2.036637068,,,,,,,,,,,,,,,,,,,,
2010,1,5,9,0,10763.65234,6.934813023,1.946681857,,,,,,,,,,,,,,,,,,,,
2010,1,5,10,0,9725.325195,6.934813023,1.867001653,,,,,,,,,,,,,,,,,,,,
2010,1,5,11,0,8845.236328,6.934813023,1.795826674,,,,,,,,,,,,,,,,,,,,
2010,1,5,12,0,8147.225098,6.934813023,1.74203825,,,,,,,,,,,,,,,,,,,,
2010,1,5,13,0,7569.121582,6.325110912,1.695258856,,,,,,,,,,,,,,,,,,,,
2010,1,5,14,0,7017.051758,6.325110912,1.641625762,,,,,,,,,,,,,,,,,,,,
2010,1,5,15,0,6556.986816,6.325110912,1.595791936,,,,,,,,,,,,,,,,,,,,
2010,1,5,16,0,6196.812988,6.325110912,1.55930984,,,,,,,,,,,,,,,,,,,,
2010,1,5,17,0,5968.524414,6.325110912,1.538341284,,,,,,,,,,,,,,,,,,,,
2010,1,5,18,0,5848.60498,5.773672104,1.528509736,,,,,,,,,,,,,,,,,,,,
2010,1,5,19,0,5825.118164,5.773672104,1.528460741,,,,,,,,,,,,,,,,,,,,
2010,1,5,20,0,5870.960938,5.773672104,1.53520143,,,,,,,,,,,,,,,,,,,,
2010,1,5,21,0,5963.220215,5.773672104,1.544105172,,,,,,,,,,,,,,,,,,,,
2010,1,5,22,0,6110.810547,5.773672104,1.558031917,,,,,,,,,,,,,,,,,,,,
2010,1,5,23,0,6252.449219,5.773672104,1.567830443,,,,,,,,,,,,,,,,,,,,
2010,1,6,0,0,6129.05127,5.773672104,1.521920323,,,,,,,,,,,,,,,,,,,,
2010,1,6,1,0,5926.860352,6.934813023,1.467433095,,,,,,,,,,,,,,,,,,,,
2010,1,6,2,0,5738.020996,6.934813023,1.423699737,,,,,,,,,,,,,,,,,,,,
2010,1,6,3,0,5561.411621,6.934813023,1.389485836,,,,,,,,,,,,,,,,,,,,
2010,1,6,4,0,5407.57666,8.326395035,1.36457777,,,,,,,,,,,,,,,,,,,,
2010,1,6,5,0,5294.668945,8.326395035,1.350419521,,,,,,,,,,,,,,,,,,,,
2010,1,6,6,0,5288.459473,8.326395035,1.360885978,,,,,,,,,,,,,,,,,,,,
2010,1,6,7,0,5458.989746,8.326395035,1.405545354,,,,,,,,,,,,,,,,,,,,
2010,1,6,8,0,5790.556152,8.326395035,1.474856853,,,,,,,,,,,,,,,,,,,,
2010,1,6,9,0,6229.066406,7.59878397,1.548352242,,,,,,,,,,,,,,,,,,,,
2010,1,6,10,0,6798.310059,7.59878397,1.627893448,,,,,,,,,,,,,,,,,,,,
2010,1,6,11,0,7499.773438,5.268703938,1.713521838,,,,,,,,,,,,,,,,,,,,
2010,1,6,12,0,7940.628418,6.325110912,1.752142668,,,,,,,,,,,,,,,,,,,,
2010,1,6,13,0,7954.558594,6.325110912,1.734019041,,,,,,,,,,,,,,,,,,,,
2010,1,6,14,0,7879.287598,6.934813023,1.705366969,,,,,,,,,,,,,,,,,,,,
2010,1,6,15,0,7943.333008,6.934813023,1.707333088,,,,,,,,,,,,,,,,,,,,
2010,1,6,16,0,8209.327148,6.934813023,1.741642833,,,,,,,,,,,,,,,,,,,,
2010,1,6,17,0,8638.71582,6.934813023,1.795016527,,,,,,,,,,,,,,,,,,,,
2010,1,6,18,0,8991.931641,6.325110912,1.832035303,,,,,,,,,,,,,,,,,,,,
2010,1,6,19,0,9199.864258,6.934813023,1.852311611,,,,,,,,,,,,,,,,,,,,
2010,1,6,20,0,9410.160156,6.934813023,1.876039505,,,,,,,,,,,,,,,,,,,,
2010,1,6,21,0,9678.982422,6.934813023,1.904189706,,,,,,,,,,,,,,,,,,,,
2010,1,6,22,0,9947.292969,6.325110912,1.928382516,,,,,,,,,,,,,,,,,,,,
2010,1,6,23,0,10126.95996,6.325110912,1.939750195,,,,,,,,,,,,,,,,,,,,
2010,1,7,0,0,10007.1748,6.325110912,1.911394358,,,,,,,,,,,,,,,,,,,,
2010,1,7,1,0,9790.110352,6.325110912,1.874497056,,,,,,,,,,,,,,,,,,,,
2010,1,7,2,0,9801.268555,6.325110912,1.874304056,,,,,,,,,,,,,,,,,,,,
2010,1,7,3,0,9956.115234,6.325110912,1.894905686,,,,,,,,,,,,,,,,,,,,
2010,1,7,4,0,10142.83398,6.325110912,1.915701151,,,,,,,,,,,,,,,,,,,,
2010,1,7,5,0,10413.73047,6.325110912,1.941626072,,,,,,,,,,,,,,,,,,,,
2010,1,7,6,0,10829.69824,6.325110912,1.9790622,,,,,,,,,,,,,,,,,,,,
2010,1,7,7,0,11489.50098,6.325110912,2.035882711,,,,,,,,,,,,,,,,,,,,
2010,1,7,8,0,12370.14258,6.325110912,2.108701706,,,,,,,,,,,,,,,,,,,,
2010,1,7,9,0,13605.3877,6.934813023,2.206451654,,,,,,,,,,,,,,,,,,,,
2010,1,7,10,0,15148.64746,6.934813023,2.316877842,,,,,,,,,,,,,,,,,,,,
2010,1,7,11,0,16670.77344,6.934813023,2.412512779,,,,,,,,,,,,,,,,,,,,
2010,1,7,12,0,17967.02734,6.934813023,2.478995085,,,,,,,,,,,,,,,,,,,,
2010,1,7,13,0,19106.9043,6.934813023,2.536439419,,,,,,,,,,,,,,,,,,,,
2010,1,7,14,0,19923.64258,6.934813023,2.575220108,,,,,,,,,,,,,,,,,,,,
2010,1,7,15,0,20698.14063,7.59878397,2.613801956,,,,,,,,,,,,,,,,,,,,
2010,1,7,16,0,21718.34375,7.59878397,2.670141935,,,,,,,,,,,,,,,,,,,,
2010,1,7,17,0,22934.23828,7.59878397,2.732990742,,,,,,,,,,,,,,,,,,,,
2010,1,7,18,0,24015.78711,7.59878397,2.780109882,,,,,,,,,,,,,,,,,,,,
2010,1,7,19,0,24703.67773,7.59878397,2.802861214,,,,,,,,,,,,,,,,,,,,
2010,1,7,20,0,24982.89453,7.59878397,2.806898594,,,,,,,,,,,,,,,,,,,,
2010,1,7,21,0,24723.32813,7.59878397,2.78122592,,,,,,,,,,,,,,,,,,,,
2010,1,7,22,0,23954.55078,7.59878397,2.734956503,,,,,,,,,,,,,,,,,,,,
2010,1,7,23,0,22908.86719,7.59878397,2.677606821,,,,,,,,,,,,,,,,,,,,
2010,1,8,0,0,21626.29688,7.59878397,2.60902071,,,,,,,,,,,,,,,,,,,,
2010,1,8,1,0,20173.38086,7.59878397,2.536395788,,,,,,,,,,,,,,,,,,,,
2010,1,8,2,0,18691.66016,7.59878397,2.456371307,,,,,,,,,,,,,,,,,,,,
2010,1,8,3,0,17388.93945,7.59878397,2.391485214,,,,,,,,,,,,,,,,,,,,
2010,1,8,4,0,16229.04883,7.59878397,2.335729599,,,,,,,,,,,,,,,,,,,,
2010,1,8,5,0,15089.48047,7.59878397,2.275648832,,,,,,,,,,,,,,,,,,,,
2010,1,8,6,0,13715.02246,6.934813023,2.181443453,,,,,,,,,,,,,,,,,,,,
2010,1,8,7,0,12284.01953,6.934813023,2.073176861,,,,,,,,,,,,,,,,,,,,
2010,1,8,8,0,10886.54004,6.934813023,1.953263998,,,,,,,,,,,,,,,,,,,,
2010,1,8,9,0,9661.375,6.934813023,1.845622301,,,,,,,,,,,,,,,,,,,,
2010,1,8,10,0,8656.157227,6.934813023,1.758974791,,,,,,,,,,,,,,,,,,,,
2010,1,8,11,0,7802.340332,6.934813023,1.683499932,,,,,,,,,,,,,,,,,,,,
2010,1,8,12,0,7005.822266,6.934813023,1.606367707,,,,,,,,,,,,,,,,,,,,
2010,1,8,13,0,6230.300781,6.325110912,1.519033551,,,,,,,,,,,,,,,,,,,,
2010,1,8,14,0,5551.290527,6.325110912,1.443561554,,,,,,,,,,,,,,,,,,,,
2010,1,8,15,0,4894.906738,6.325110912,1.358495474,,,,,,,,,,,,,,,,,,,,
2010,1,8,16,0,4285.496094,6.325110912,1.270475507,,,,,,,,,,,,,,,,,,,,
2010,1,8,17,0,3766.822754,6.325110912,1.194221854,,,,,,,,,,,,,,,,,,,,
2010,1,8,18,0,3325.675537,6.325110912,1.127249718,,,,,,,,,,,,,,,,,,,,
2010,1,8,19,0,2949.001709,5.773672104,1.067044735,,,,,,,,,,,,,,,,,,,,
2010,1,8,20,0,2627.250977,5.773672104,1.012460589,,,,,,,,,,,,,,,,,,,,
2010,1,8,21,0,2357.652832,5.773672104,0.964096069,,,,,,,,,,,,,,,,,,,,
2010,1,8,22,0,2147.964844,5.773672104,0.926557839,,,,,,,,,,,,,,,,,,,,
2010,1,8,23,0,2030.580444,5.773672104,0.914809465,,,,,,,,,,,,,,,,,,,,
2010,1,9,0,0,2217.674805,5.268703938,1.002248526,,,,,,,,,,,,,,,,,,,,
2010,1,9,1,0,2999.587158,5.268703938,1.205914736,,,,,,,,,,,,,,,,,,,,
2010,1,9,2,0,4157.827148,4.807692051,1.412005186,,,,,,,,,,,,,,,,,,,,
2010,1,9,3,0,5431.51709,5.268703938,1.595205426,,,,,,,,,,,,,,,,,,,,
2010,1,9,4,0,6630.331055,5.268703938,1.738875866,,,,,,,,,,,,,,,,,,,,
2010,1,9,5,0,7797.682129,5.773672104,1.860263586,,,,,,,,,,,,,,,,,,,,
2010,1,9,6,0,9781.004883,6.325110912,2.062179089,,,,,,,,,,,,,,,,,,,,
2010,1,9,7,0,12463.85645,6.325110912,2.285510302,,,,,,,,,,,,,,,,,,,,
2010,1,9,8,0,15212.09668,6.325110912,2.458164215,,,,,,,,,,,,,,,,,,,,
2010,1,9,9,0,17961.05469,6.934813023,2.579384804,,,,,,,,,,,,,,,,,,,,
2010,1,9,10,0,22012.20117,6.934813023,2.745632172,,,,,,,,,,,,,,,,,,,,
2010,1,9,11,0,27280.49219,6.934813023,2.941737413,,,,,,,,,,,,,,,,,,,,
2010,1,9,12,0,32137.57813,7.59878397,3.085242987,,,,,,,,,,,,,,,,,,,,
2010,1,9,13,0,35202.64063,7.59878397,3.146397591,,,,,,,,,,,,,,,,,,,,
2010,1,9,14,0,37261.47656,7.59878397,3.18173027,,,,,,,,,,,,,,,,,,,,
2010,1,9,15,0,38444.24609,7.59878397,3.197700977,,,,,,,,,,,,,,,,,,,,
2010,1,9,16,0,38369.43359,7.59878397,3.177076101,,,,,,,,,,,,,,,,,,,,
2010,1,9,17,0,37226.92188,7.59878397,3.118249416,,,,,,,,,,,,,,,,,,,,
2010,1,9,18,0,35465.85547,7.59878397,3.036501646,,,,,,,,,,,,,,,,,,,,
2010,1,9,19,0,33337.65234,7.59878397,2.941083193,,,,,,,,,,,,,,,,,,,,
2010,1,9,20,0,31159.42578,7.59878397,2.850685596,,,,,,,,,,,,,,,,,,,,
2010,1,9,21,0,29191.65234,7.59878397,2.775898933,,,,,,,,,,,,,,,,,,,,
2010,1,9,22,0,27364.08203,7.59878397,2.707549334,,,,,,,,,,,,,,,,,,,,
2010,1,9,23,0,25520.14844,7.59878397,2.632624149,,,,,,,,,,,,,,,,,,,,
2010,1,10,0,0,23560.27344,7.59878397,2.544852734,,,,,,,,,,,,,,,,,,,,
2010,1,10,1,0,21515.33008,7.59878397,2.444676876,,,,,,,,,,,,,,,,,,,,
2010,1,10,2,0,19522.09766,7.59878397,2.341840267,,,,,,,,,,,,,,,,,,,,
2010,1,10,3,0,17673.3457,7.59878397,2.243385315,,,,,,,,,,,,,,,,,,,,
2010,1,10,4,0,15986.76465,6.934813023,2.148521662,,,,,,,,,,,,,,,,,,,,
2010,1,10,5,0,14427.72461,6.934813023,2.053524971,,,,,,,,,,,,,,,,,,,,
2010,1,10,6,0,13047.36621,6.934813023,1.963388443,,,,,,,,,,,,,,,,,,,,
2010,1,10,7,0,11928.29004,6.934813023,1.889761806,,,,,,,,,,,,,,,,,,,,
2010,1,10,8,0,11119.05371,6.934813023,1.842739344,,,,,,,,,,,,,,,,,,,,
2010,1,10,9,0,10647.25684,6.934813023,1.827487826,,,,,,,,,,,,,,,,,,,,
2010,1,10,10,0,10457.67969,6.934813023,1.834860206,,,,,,,,,,,,,,,,,,,,
2010,1,10,11,0,10434.6543,6.934813023,1.850315809,,,,,,,,,,,,,,,,,,,,
2010,1,10,12,0,10501.61328,6.934813023,1.86813879,,,,,,,,,,,,,,,,,,,,
2010,1,10,13,0,10439.7041,6.934813023,1.864974141,,,,,,,,,,,,,,,,,,,,
2010,1,10,14,0,10292.95215,6.934813023,1.852925062,,,,,,,,,,,,,,,,,,,,
2010,1,10,15,0,10412.55273,6.934813023,1.873928308,,,,,,,,,,,,,,,,,,,,
2010,1,10,16,0,10908.17871,6.934813023,1.931218982,,,,,,,,,,,,,,,,,,,,
2010,1,10,17,0,11508.11719,6.934813023,1.989482522,,,,,,,,,,,,,,,,,,,,
2010,1,10,18,0,11894.85742,6.934813023,2.021292925,,,,,,,,,,,,,,,,,,,,
2010,1,10,19,0,11824.11426,6.934813023,2.007178783,,,,,,,,,,,,,,,,,,,,
2010,1,10,20,0,11674.88379,6.934813023,1.991270065,,,,,,,,,,,,,,,,,,,,
2010,1,10,21,0,11731.84082,6.934813023,1.998675227,,,,,,,,,,,,,,,,,,,,
2010,1,10,22,0,11825.18555,6.934813023,2.010042429,,,,,,,,,,,,,,,,,,,,
2010,1,10,23,0,11704.40137,6.934813023,2.002514601,,,,,,,,,,,,,,,,,,,,
2010,1,11,0,0,11162.20605,6.934813023,1.955855846,,,,,,,,,,,,,,,,,,,,
2010,1,11,1,0,10419.76758,6.934813023,1.890501022,,,,,,,,,,,,,,,,,,,,
2010,1,11,2,0,9822.526367,6.934813023,1.84274888,,,,,,,,,,,,,,,,,,,,
2010,1,11,3,0,9493.222656,6.934813023,1.827635169,,,,,,,,,,,,,,,,,,,,
2010,1,11,4,0,9412.254883,6.934813023,1.839990497,,,,,,,,,,,,,,,,,,,,
2010,1,11,5,0,9458.868164,6.934813023,1.859787941,,,,,,,,,,,,,,,,,,,,
2010,1,11,6,0,9349.543945,6.325110912,1.859131694,,,,,,,,,,,,,,,,,,,,
2010,1,11,7,0,8976.308594,6.325110912,1.8271451,,,,,,,,,,,,,,,,,,,,
2010,1,11,8,0,8444.611328,6.325110912,1.780004382,,,,,,,,,,,,,,,,,,,,
2010,1,11,9,0,7838.427246,6.325110912,1.723227382,,,,,,,,,,,,,,,,,,,,
2010,1,11,10,0,7237.458496,6.325110912,1.666016936,,,,,,,,,,,,,,,,,,,,
2010,1,11,11,0,6700.641602,6.325110912,1.616390705,,,,,,,,,,,,,,,,,,,,
2010,1,11,12,0,6037.664551,6.325110912,1.534234762,,,,,,,,,,,,,,,,,,,,
2010,1,11,13,0,5426.531738,6.325110912,1.45404613,,,,,,,,,,,,,,,,,,,,
2010,1,11,14,0,4962.100098,6.325110912,1.398696303,,,,,,,,,,,,,,,,,,,,
2010,1,11,15,0,4659.051758,6.325110912,1.374093771,,,,,,,,,,,,,,,,,,,,
2010,1,11,16,0,4545.210938,5.773672104,1.383984089,,,,,,,,,,,,,,,,,,,,
2010,1,11,17,0,4563.179199,5.773672104,1.41078043,,,,,,,,,,,,,,,,,,,,
2010,1,11,18,0,4690.04834,5.773672104,1.446669221,,,,,,,,,,,,,,,,,,,,
2010,1,11,19,0,4752.876953,5.773672104,1.462149262,,,,,,,,,,,,,,,,,,,,
2010,1,11,20,0,4682.302734,5.773672104,1.45477891,,,,,,,,,,,,,,,,,,,,
2010,1,11,21,0,4751.889648,5.773672104,1.472707868,,,,,,,,,,,,,,,,,,,,
2010,1,11,22,0,5074.786133,5.773672104,1.526765347,,,,,,,,,,,,,,,,,,,,
2010,1,11,23,0,5514.744141,5.773672104,1.589564562,,,,,,,,,,,,,,,,,,,,
2010,1,12,0,0,5948.82959,5.773672104,1.646101594,,,,,,,,,,,,,,,,,,,,
2010,1,12,1,0,6144.668945,5.773672104,1.663753033,,,,,,,,,,,,,,,,,,,,
2010,1,12,2,0,6033.955566,5.773672104,1.641129613,,,,,,,,,,,,,,,,,,,,
2010,1,12,3,0,5880.21875,5.773672104,1.616749763,,,,,,,,,,,,,,,,,,,,
2010,1,12,4,0,5760.963867,6.325110912,1.601184368,,,,,,,,,,,,,,,,,,,,
2010,1,12,5,0,5610.289063,6.325110912,1.581204414,,,,,,,,,,,,,,,,,,,,
2010,1,12,6,0,5575.958984,6.325110912,1.578896403,,,,,,,,,,,,,,,,,,,,
2010,1,12,7,0,5657.612305,6.325110912,1.591037512,,,,,,,,,,,,,,,,,,,,
2010,1,12,8,0,5706.837891,6.325110912,1.593073964,,,,,,,,,,,,,,,,,,,,
2010,1,12,9,0,5677.561523,6.325110912,1.580467463,,,,,,,,,,,,,,,,,,,,
2010,1,12,10,0,5625.907715,6.325110912,1.563067436,,,,,,,,,,,,,,,,,,,,
2010,1,12,11,0,5578.016113,6.325110912,1.544324398,,,,,,,,,,,,,,,,,,,,
2010,1,12,12,0,5572.065918,6.325110912,1.530249953,,,,,,,,,,,,,,,,,,,,
2010,1,12,13,0,5589.234863,6.325110912,1.519053698,,,,,,,,,,,,,,,,,,,,
2010,1,12,14,0,5518.14209,6.934813023,1.490546823,,,,,,,,,,,,,,,,,,,,
2010,1,12,15,0,5417.134766,6.934813023,1.462612271,,,,,,,,,,,,,,,,,,,,
2010,1,12,16,0,5330.184082,6.934813023,1.446392179,,,,,,,,,,,,,,,,,,,,
