Year,Month,Day,Hour,Minute,Omni-Directional Wave Power,Peak Period,Significant Wave Height,,Source,Location ID,Jurisdiction,Latitude,Longitude,Time Zone,Local Time Zone,Distance to Shore,Energy Period,Maximum Energy Direction,Mean Wave Direction,Mean Zero-Crossing Period,Omni-Directional Wave Power,Peak Period,Significant Wave Height,Spectral Width,Water Depth,Directional Wave Spectrum,Version
2010,2,6,15,0,7343.032227,5.268703938,1.60166204,,,,,,,,,,,,,,,,,,,,
2010,2,6,16,0,8565.056641,5.773672104,1.733401537,,,,,,,,,,,,,,,,,,,,
2010,2,6,17,0,10048.71387,5.773672104,1.87872529,,,,,,,,,,,,,,,,,,,,
2010,2,6,18,0,11052.07813,5.773672104,1.950001121,,,,,,,,,,,,,,,,,,,,
2010,2,6,19,0,11622.05078,6.325110912,1.976768017,,,,,,,,,,,,,,,,,,,,
2010,2,6,20,0,12295.09082,6.325110912,2.010324478,,,,,,,,,,,,,,,,,,,,
2010,2,6,21,0,13068.21484,6.325110912,2.039091825,,,,,,,,,,,,,,,,,,,,
2010,2,6,22,0,14641.62402,6.934813023,2.137971163,,,,,,,,,,,,,,,,,,,,
2010,2,6,23,0,16964.10547,6.934813023,2.239878178,,,,,,,,,,,,,,,,,,,,
2010,2,7,0,0,19590.85938,6.934813023,2.279463291,,,,,,,,,,,,,,,,,,,,
2010,2,7,1,0,23087.32813,13.15789509,2.345168114,,,,,,,,,,,,,,,,,,,,
2010,2,7,2,0,27577.89844,13.15789509,2.442955732,,,,,,,,,,,,,,,,,,,,
2010,2,7,3,0,32276.98047,13.15789509,2.56126523,,,,,,,,,,,,,,,,,,,,
2010,2,7,4,0,36023.50391,13.15789509,2.647765875,,,,,,,,,,,,,,,,,,,,
2010,2,7,5,0,39903.16406,13.15789509,2.726072311,,,,,,,,,,,,,,,,,,,,
2010,2,7,6,0,42355.42188,13.15789509,2.766819954,,,,,,,,,,,,,,,,,,,,
2010,2,7,7,0,43398.60547,12.01923084,2.771974564,,,,,,,,,,,,,,,,,,,,
2010,2,7,8,0,43222.17188,12.01923084,2.752104521,,,,,,,,,,,,,,,,,,,,
2010,2,7,9,0,42556.70313,12.01923084,2.72297883,,,,,,,,,,,,,,,,,,,,
2010,2,7,10,0,41815.01172,12.01923084,2.690542221,,,,,,,,,,,,,,,,,,,,
2010,2,7,11,0,41392.21875,12.01923084,2.669519901,,,,,,,,,,,,,,,,,,,,
2010,2,7,12,0,40955.14453,12.01923084,2.648136616,,,,,,,,,,,,,,,,,,,,
2010,2,7,13,0,40558.44141,12.01923084,2.629698753,,,,,,,,,,,,,,,,,,,,
2010,2,7,14,0,39821.22266,12.01923084,2.599835634,,,,,,,,,,,,,,,,,,,,
2010,2,7,15,0,38595.09375,12.01923084,2.556549788,,,,,,,,,,,,,,,,,,,,
2010,2,7,16,0,36933.49609,12.01923084,2.500779867,,,,,,,,,,,,,,,,,,,,
2010,2,7,17,0,35009.19922,12.01923084,2.435789347,,,,,,,,,,,,,,,,,,,,
2010,2,7,18,0,32642.99414,12.01923084,2.354806423,,,,,,,,,,,,,,,,,,,,
2010,2,7,19,0,30444.70313,12.01923084,2.278209209,,,,,,,,,,,,,,,,,,,,
2010,2,7,20,0,27252.61719,12.01923084,2.165155888,,,,,,,,,,,,,,,,,,,,
2010,2,7,21,0,24448.3457,12.01923084,2.064817429,,,,,,,,,,,,,,,,,,,,
2010,2,7,22,0,22032.85547,12.01923084,1.975701332,,,,,,,,,,,,,,,,,,,,
2010,2,7,23,0,20044.9082,12.01923084,1.898846269,,,,,,,,,,,,,,,,,,,,
2010,2,8,0,0,18179.75,10.96491241,1.823830366,,,,,,,,,,,,,,,,,,,,
2010,2,8,1,0,17008.07422,10.96491241,1.775257826,,,,,,,,,,,,,,,,,,,,
2010,2,8,2,0,16106.89063,10.96491241,1.73473835,,,,,,,,,,,,,,,,,,,,
2010,2,8,3,0,15492.13867,10.96491241,1.704366446,,,,,,,,,,,,,,,,,,,,
2010,2,8,4,0,15101.61133,10.96491241,1.682678223,,,,,,,,,,,,,,,,,,,,
2010,2,8,5,0,14982.38086,10.96491241,1.671165586,,,,,,,,,,,,,,,,,,,,
2010,2,8,6,0,15174.41992,10.96491241,1.670527101,,,,,,,,,,,,,,,,,,,,
2010,2,8,7,0,15559.05078,10.96491241,1.680153966,,,,,,,,,,,,,,,,,,,,
2010,2,8,8,0,16080.79688,10.96491241,1.697765827,,,,,,,,,,,,,,,,,,,,
2010,2,8,9,0,16527.89258,10.96491241,1.714309692,,,,,,,,,,,,,,,,,,,,
2010,2,8,10,0,16876.32813,10.96491241,1.729644656,,,,,,,,,,,,,,,,,,,,
2010,2,8,11,0,16914.22656,10.96491241,1.734033704,,,,,,,,,,,,,,,,,,,,
2010,2,8,12,0,16591.35352,10.96491241,1.721972227,,,,,,,,,,,,,,,,,,,,
2010,2,8,13,0,15958.5752,10.96491241,1.69734478,,,,,,,,,,,,,,,,,,,,
2010,2,8,14,0,15064.84082,10.96491241,1.658669829,,,,,,,,,,,,,,,,,,,,
2010,2,8,15,0,14058.95313,10.96491241,1.615744233,,,,,,,,,,,,,,,,,,,,
2010,2,8,16,0,13123.43555,10.96491241,1.583891273,,,,,,,,,,,,,,,,,,,,
2010,2,8,17,0,12324.26953,10.96491241,1.564847708,,,,,,,,,,,,,,,,,,,,
2010,2,8,18,0,11511.69824,10.96491241,1.538598657,,,,,,,,,,,,,,,,,,,,
2010,2,8,19,0,10927.23438,10.96491241,1.524808049,,,,,,,,,,,,,,,,,,,,
2010,2,8,20,0,10411.04688,10.96491241,1.513347626,,,,,,,,,,,,,,,,,,,,
2010,2,8,21,0,9905.455078,10,1.501436591,,,,,,,,,,,,,,,,,,,,
2010,2,8,22,0,9661.303711,10,1.531847477,,,,,,,,,,,,,,,,,,,,
2010,2,8,23,0,9433.791992,10,1.541776419,,,,,,,,,,,,,,,,,,,,
2010,2,9,0,0,9069.361328,10,1.515393257,,,,,,,,,,,,,,,,,,,,
2010,2,9,1,0,8621.418945,10,1.474499345,,,,,,,,,,,,,,,,,,,,
2010,2,9,2,0,8124.794434,10,1.435296893,,,,,,,,,,,,,,,,,,,,
2010,2,9,3,0,7666.165039,10,1.400568485,,,,,,,,,,,,,,,,,,,,
2010,2,9,4,0,7177.697754,10,1.353061676,,,,,,,,,,,,,,,,,,,,
2010,2,9,5,0,6731.304199,10,1.315941572,,,,,,,,,,,,,,,,,,,,
2010,2,9,6,0,6287.799805,10,1.277293444,,,,,,,,,,,,,,,,,,,,
2010,2,9,7,0,5826.385742,10,1.237007976,,,,,,,,,,,,,,,,,,,,
2010,2,9,8,0,5358.816895,10,1.195368648,,,,,,,,,,,,,,,,,,,,
2010,2,9,9,0,4902.615723,10,1.152205825,,,,,,,,,,,,,,,,,,,,
2010,2,9,10,0,4483.534668,10,1.11108911,,,,,,,,,,,,,,,,,,,,
2010,2,9,11,0,4111.211426,9.124087334,1.071848869,,,,,,,,,,,,,,,,,,,,
2010,2,9,12,0,3794.583496,9.124087334,1.036755204,,,,,,,,,,,,,,,,,,,,
2010,2,9,13,0,3537.297119,9.124087334,1.009999156,,,,,,,,,,,,,,,,,,,,
2010,2,9,14,0,3311.482666,9.124087334,0.985885978,,,,,,,,,,,,,,,,,,,,
2010,2,9,15,0,3095.381836,9.124087334,0.957927585,,,,,,,,,,,,,,,,,,,,
2010,2,9,16,0,2892.501709,9.124087334,0.929916203,,,,,,,,,,,,,,,,,,,,
2010,2,9,17,0,2645.209229,9.124087334,0.894030511,,,,,,,,,,,,,,,,,,,,
2010,2,9,18,0,2365.623535,9.124087334,0.848619401,,,,,,,,,,,,,,,,,,,,
2010,2,9,19,0,2133.248779,9.124087334,0.807626724,,,,,,,,,,,,,,,,,,,,
2010,2,9,20,0,1882.992432,9.124087334,0.762341619,,,,,,,,,,,,,,,,,,,,
2010,2,9,21,0,1657.056396,9.124087334,0.717643321,,,,,,,,,,,,,,,,,,,,
2010,2,9,22,0,1469.800903,8.326395035,0.678386986,,,,,,,,,,,,,,,,,,,,
2010,2,9,23,0,1312.415894,8.326395035,0.642834663,,,,,,,,,,,,,,,,,,,,
2010,2,10,0,0,1183.320068,8.326395035,0.612115264,,,,,,,,,,,,,,,,,,,,
2010,2,10,1,0,1078.450195,8.326395035,0.585546494,,,,,,,,,,,,,,,,,,,,
2010,2,10,2,0,986.2842407,8.326395035,0.561231732,,,,,,,,,,,,,,,,,,,,
2010,2,10,3,0,908.5562134,8.326395035,0.53981787,,,,,,,,,,,,,,,,,,,,
2010,2,10,4,0,827.4797974,8.326395035,0.516211987,,,,,,,,,,,,,,,,,,,,
2010,2,10,5,0,752.2375488,8.326395035,0.492779642,,,,,,,,,,,,,,,,,,,,
2010,2,10,6,0,681.0331421,8.326395035,0.469173342,,,,,,,,,,,,,,,,,,,,
2010,2,10,7,0,615.7786865,8.326395035,0.446155906,,,,,,,,,,,,,,,,,,,,
2010,2,10,8,0,560.6887207,8.326395035,0.426118463,,,,,,,,,,,,,,,,,,,,
2010,2,10,9,0,518.1361694,8.326395035,0.411083668,,,,,,,,,,,,,,,,,,,,
2010,2,10,10,0,487.9191895,8.326395035,0.401539803,,,,,,,,,,,,,,,,,,,,
2010,2,10,11,0,467.6479797,7.59878397,0.396296173,,,,,,,,,,,,,,,,,,,,
2010,2,10,12,0,454.8902893,7.59878397,0.394350559,,,,,,,,,,,,,,,,,,,,
2010,2,10,13,0,445.8842163,7.59878397,0.394172192,,,,,,,,,,,,,,,,,,,,
2010,2,10,14,0,438.8725281,7.59878397,0.396649927,,,,,,,,,,,,,,,,,,,,
2010,2,10,15,0,573.3397827,7.59878397,0.535254717,,,,,,,,,,,,,,,,,,,,
2010,2,10,16,0,1222.249512,3.040437698,0.854027748,,,,,,,,,,,,,,,,,,,,
2010,2,10,17,0,2484.283936,4.001600742,1.171073794,,,,,,,,,,,,,,,,,,,,
2010,2,10,18,0,3682.00293,4.38596487,1.356674671,,,,,,,,,,,,,,,,,,,,
2010,2,10,19,0,6923.929199,4.807692051,1.819617987,,,,,,,,,,,,,,,,,,,,
2010,2,10,20,0,10864.64648,5.268703938,2.185271978,,,,,,,,,,,,,,,,,,,,
2010,2,10,21,0,14715.83887,5.773672104,2.444056988,,,,,,,,,,,,,,,,,,,,
2010,2,10,22,0,18637.90234,6.325110912,2.635036469,,,,,,,,,,,,,,,,,,,,
2010,2,10,23,0,20778.12891,6.934813023,2.64431572,,,,,,,,,,,,,,,,,,,,
2010,2,11,0,0,23427.01563,6.934813023,2.7134161,,,,,,,,,,,,,,,,,,,,
2010,2,11,1,0,25504.16602,7.59878397,2.74081707,,,,,,,,,,,,,,,,,,,,
2010,2,11,2,0,29566.88477,8.326395035,2.916519403,,,,,,,,,,,,,,,,,,,,
2010,2,11,3,0,35515.72656,9.124087334,3.098044395,,,,,,,,,,,,,,,,,,,,
2010,2,11,4,0,40601.12109,9.124087334,3.165310621,,,,,,,,,,,,,,,,,,,,
2010,2,11,5,0,44500.53125,10,3.1823349,,,,,,,,,,,,,,,,,,,,
2010,2,11,6,0,48410.53125,10,3.232823133,,,,,,,,,,,,,,,,,,,,
2010,2,11,7,0,50242.07813,10,3.199103832,,,,,,,,,,,,,,,,,,,,
2010,2,11,8,0,50055.42188,10.96491241,3.15301609,,,,,,,,,,,,,,,,,,,,
2010,2,11,9,0,48020.3125,10.96491241,3.065145493,,,,,,,,,,,,,,,,,,,,
2010,2,11,10,0,45053.01953,10.96491241,2.973146439,,,,,,,,,,,,,,,,,,,,
2010,2,11,11,0,40755.95703,10.96491241,2.84275651,,,,,,,,,,,,,,,,,,,,
2010,2,11,12,0,35621.25781,10.96491241,2.674490929,,,,,,,,,,,,,,,,,,,,
2010,2,11,13,0,30968.97461,10,2.522233725,,,,,,,,,,,,,,,,,,,,
2010,2,11,14,0,26608.27148,10,2.364190578,,,,,,,,,,,,,,,,,,,,
2010,2,11,15,0,22605.31445,10,2.196282387,,,,,,,,,,,,,,,,,,,,
2010,2,11,16,0,19892.10938,10,2.06837821,,,,,,,,,,,,,,,,,,,,
2010,2,11,17,0,18100.40234,10,1.965819836,,,,,,,,,,,,,,,,,,,,
2010,2,11,18,0,16373.48926,10,1.868876576,,,,,,,,,,,,,,,,,,,,
2010,2,11,19,0,15194.59766,10,1.809202552,,,,,,,,,,,,,,,,,,,,
2010,2,11,20,0,14254.0625,10,1.761730671,,,,,,,,,,,,,,,,,,,,
2010,2,11,21,0,13377.84961,10,1.710242152,,,,,,,,,,,,,,,,,,,,
2010,2,11,22,0,12621.72754,10,1.661464334,,,,,,,,,,,,,,,,,,,,
2010,2,11,23,0,11962.84863,10,1.617210031,,,,,,,,,,,,,,,,,,,,
2010,2,12,0,0,11390.58203,10,1.576081634,,,,,,,,,,,,,,,,,,,,
2010,2,12,1,0,10919.76465,10.96491241,1.542004108,,,,,,,,,,,,,,,,,,,,
2010,2,12,2,0,10537.42188,10.96491241,1.514814734,,,,,,,,,,,,,,,,,,,,
2010,2,12,3,0,10214.88281,10.96491241,1.490434527,,,,,,,,,,,,,,,,,,,,
2010,2,12,4,0,9969.685547,10.96491241,1.46952188,,,,,,,,,,,,,,,,,,,,
2010,2,12,5,0,9791.698242,10.96491241,1.452228546,,,,,,,,,,,,,,,,,,,,
2010,2,12,6,0,9677.507813,10.96491241,1.436629772,,,,,,,,,,,,,,,,,,,,
2010,2,12,7,0,9709.466797,10.96491241,1.430010557,,,,,,,,,,,,,,,,,,,,
2010,2,12,8,0,9842.963867,10.96491241,1.427781224,,,,,,,,,,,,,,,,,,,,
2010,2,12,9,0,10030.87402,12.01923084,1.426950097,,,,,,,,,,,,,,,,,,,,
2010,2,12,10,0,10236.43164,12.01923084,1.427713513,,,,,,,,,,,,,,,,,,,,
2010,2,12,11,0,10407.33398,12.01923084,1.428009391,,,,,,,,,,,,,,,,,,,,
2010,2,12,12,0,10472.46094,12.01923084,1.420029283,,,,,,,,,,,,,,,,,,,,
2010,2,12,13,0,10395.17383,12.01923084,1.408869386,,,,,,,,,,,,,,,,,,,,
2010,2,12,14,0,10304.59766,12.01923084,1.397561312,,,,,,,,,,,,,,,,,,,,
2010,2,12,15,0,10162.02539,12.01923084,1.386654019,,,,,,,,,,,,,,,,,,,,
2010,2,12,16,0,10027.71973,10.96491241,1.378641725,,,,,,,,,,,,,,,,,,,,
2010,2,12,17,0,9872.580078,10.96491241,1.369504452,,,,,,,,,,,,,,,,,,,,
2010,2,12,18,0,9660.334961,10.96491241,1.356284738,,,,,,,,,,,,,,,,,,,,
2010,2,12,19,0,9377.115234,12.01923084,1.338510275,,,,,,,,,,,,,,,,,,,,
2010,2,12,20,0,9007.599609,12.01923084,1.316302657,,,,,,,,,,,,,,,,,,,,
2010,2,12,21,0,8564.65332,12.01923084,1.288411498,,,,,,,,,,,,,,,,,,,,
2010,2,12,22,0,8094.22168,12.01923084,1.259705186,,,,,,,,,,,,,,,,,,,,
2010,2,12,23,0,7610.038574,12.01923084,1.229937673,,,,,,,,,,,,,,,,,,,,
2010,2,13,0,0,7160.29541,12.01923084,1.202120185,,,,,,,,,,,,,,,,,,,,
2010,2,13,1,0,6772.049805,12.01923084,1.179116249,,,,,,,,,,,,,,,,,,,,
2010,2,13,2,0,6425.839355,12.01923084,1.157556295,,,,,,,,,,,,,,,,,,,,
2010,2,13,3,0,6126.846191,12.01923084,1.139070511,,,,,,,,,,,,,,,,,,,,
2010,2,13,4,0,5820.61084,12.01923084,1.114928246,,,,,,,,,,,,,,,,,,,,
2010,2,13,5,0,5518.303223,12.01923084,1.090103149,,,,,,,,,,,,,,,,,,,,
2010,2,13,6,0,5220.384277,12.01923084,1.063145995,,,,,,,,,,,,,,,,,,,,
2010,2,13,7,0,4903.481934,12.01923084,1.029531479,,,,,,,,,,,,,,,,,,,,
2010,2,13,8,0,4589.303711,10.96491241,0.992368996,,,,,,,,,,,,,,,,,,,,
2010,2,13,9,0,4298.999023,10.96491241,0.955450892,,,,,,,,,,,,,,,,,,,,
2010,2,13,10,0,4036.163574,10.96491241,0.920164883,,,,,,,,,,,,,,,,,,,,
2010,2,13,11,0,3823.421631,10.96491241,0.89034301,,,,,,,,,,,,,,,,,,,,
2010,2,13,12,0,3606.419189,10.96491241,0.859822273,,,,,,,,,,,,,,,,,,,,
2010,2,13,13,0,3403.957764,10.96491241,0.832124472,,,,,,,,,,,,,,,,,,,,
2010,2,13,14,0,3214.793213,10.96491241,0.80670768,,,,,,,,,,,,,,,,,,,,
2010,2,13,15,0,3032.335205,10.96491241,0.782387078,,,,,,,,,,,,,,,,,,,,
2010,2,13,16,0,2863.877686,10.96491241,0.76065135,,,,,,,,,,,,,,,,,,,,
2010,2,13,17,0,2754.123291,10.96491241,0.747134626,,,,,,,,,,,,,,,,,,,,
2010,2,13,18,0,2621.337158,10.96491241,0.731786847,,,,,,,,,,,,,,,,,,,,
2010,2,13,19,0,2506.733643,10.96491241,0.72002542,,,,,,,,,,,,,,,,,,,,
2010,2,13,20,0,2410.859131,10.96491241,0.712469637,,,,,,,,,,,,,,,,,,,,
2010,2,13,21,0,2332.219482,10.96491241,0.711368024,,,,,,,,,,,,,,,,,,,,
2010,2,13,22,0,2251.039795,10.96491241,0.720568776,,,,,,,,,,,,,,,,,,,,
2010,2,13,23,0,2230.406006,10.96491241,0.74763149,,,,,,,,,,,,,,,,,,,,
2010,2,14,0,0,2266.384521,10.96491241,0.784617364,,,,,,,,,,,,,,,,,,,,
2010,2,14,1,0,2387.168701,10.96491241,0.854609549,,,,,,,,,,,,,,,,,,,,
2010,2,14,2,0,2654.265137,10.96491241,0.960394144,,,,,,,,,,,,,,,,,,,,
2010,2,14,3,0,3054.668213,10.96491241,1.068605661,,,,,,,,,,,,,,,,,,,,
2010,2,14,4,0,3392.513672,5.268703938,1.138750076,,,,,,,,,,,,,,,,,,,,
2010,2,14,5,0,3723.44751,5.773672104,1.189998746,,,,,,,,,,,,,,,,,,,,
2010,2,14,6,0,4054.339844,5.773672104,1.214982986,,,,,,,,,,,,,,,,,,,,
2010,2,14,7,0,4389.626953,6.325110912,1.245193124,,,,,,,,,,,,,,,,,,,,
2010,2,14,8,0,4597.455566,6.325110912,1.263240457,,,,,,,,,,,,,,,,,,,,
2010,2,14,9,0,4757.550781,6.934813023,1.286628008,,,,,,,,,,,,,,,,,,,,
2010,2,14,10,0,4906.31543,6.934813023,1.309124112,,,,,,,,,,,,,,,,,,,,
2010,2,14,11,0,5128.541504,6.934813023,1.344881058,,,,,,,,,,,,,,,,,,,,
2010,2,14,12,0,5439.607422,6.934813023,1.36341083,,,,,,,,,,,,,,,,,,,,
2010,2,14,13,0,5945.299805,6.934813023,1.395720124,,,,,,,,,,,,,,,,,,,,
2010,2,14,14,0,6877.210938,6.934813023,1.465933919,,,,,,,,,,,,,,,,,,,,
2010,2,14,15,0,8409.649414,15.82278538,1.581404328,,,,,,,,,,,,,,,,,,,,
2010,2,14,16,0,9870.730469,15.82278538,1.689720988,,,,,,,,,,,,,,,,,,,,
2010,2,14,17,0,11377.4502,14.43001366,1.792576194,,,,,,,,,,,,,,,,,,,,
2010,2,14,18,0,12895.9375,14.43001366,1.846271992,,,,,,,,,,,,,,,,,,,,
2010,2,14,19,0,14438.19238,14.43001366,1.903931022,,,,,,,,,,,,,,,,,,,,
2010,2,14,20,0,16025.32422,14.43001366,1.967403531,,,,,,,,,,,,,,,,,,,,
2010,2,14,21,0,17282.08789,14.43001366,2.009372711,,,,,,,,,,,,,,,,,,,,
2010,2,14,22,0,17847.14063,13.15789509,2.028505325,,,,,,,,,,,,,,,,,,,,
2010,2,14,23,0,18051.52148,13.15789509,2.042766809,,,,,,,,,,,,,,,,,,,,
2010,2,15,0,0,17942.33789,13.15789509,2.038077831,,,,,,,,,,,,,,,,,,,,
2010,2,15,1,0,17655.72656,13.15789509,2.02886939,,,,,,,,,,,,,,,,,,,,
2010,2,15,2,0,16968.10547,13.15789509,2.006581068,,,,,,,,,,,,,,,,,,,,
2010,2,15,3,0,16285.74609,12.01923084,1.988818049,,,,,,,,,,,,,,,,,,,,
2010,2,15,4,0,15770.6123,12.01923084,1.988067389,,,,,,,,,,,,,,,,,,,,
2010,2,15,5,0,15629.17871,12.01923084,2.035666227,,,,,,,,,,,,,,,,,,,,
2010,2,15,6,0,15021.01465,12.01923084,1.998244047,,,,,,,,,,,,,,,,,,,,
2010,2,15,7,0,14439.24023,12.01923084,1.969514966,,,,,,,,,,,,,,,,,,,,
2010,2,15,8,0,13755.37305,12.01923084,1.93535316,,,,,,,,,,,,,,,,,,,,
2010,2,15,9,0,13279.32715,6.934813023,1.91455555,,,,,,,,,,,,,,,,,,,,
2010,2,15,10,0,12981.90625,6.934813023,1.906780005,,,,,,,,,,,,,,,,,,,,
2010,2,15,11,0,12855.29688,6.934813023,1.906809449,,,,,,,,,,,,,,,,,,,,
2010,2,15,12,0,12481.32031,6.934813023,1.885983944,,,,,,,,,,,,,,,,,,,,
2010,2,15,13,0,11953.00781,6.934813023,1.852070212,,,,,,,,,,,,,,,,,,,,
2010,2,15,14,0,11170.14844,6.934813023,1.794972181,,,,,,,,,,,,,,,,,,,,
2010,2,15,15,0,10257.5166,6.934813023,1.730945826,,,,,,,,,,,,,,,,,,,,
2010,2,15,16,0,9328.670898,6.934813023,1.665453315,,,,,,,,,,,,,,,,,,,,
2010,2,15,17,0,8425.857422,6.934813023,1.594007611,,,,,,,,,,,,,,,,,,,,
2010,2,15,18,0,7591.23584,6.934813023,1.52799511,,,,,,,,,,,,,,,,,,,,
2010,2,15,19,0,6909.216797,6.934813023,1.477178931,,,,,,,,,,,,,,,,,,,,
2010,2,15,20,0,6291.118164,6.325110912,1.420610785,,,,,,,,,,,,,,,,,,,,
2010,2,15,21,0,5782.180664,6.325110912,1.367048621,,,,,,,,,,,,,,,,,,,,
2010,2,15,22,0,5371.942383,6.325110912,1.321561456,,,,,,,,,,,,,,,,,,,,
2010,2,15,23,0,5023.049805,6.325110912,1.278207779,,,,,,,,,,,,,,,,,,,,
2010,2,16,0,0,4725.820801,6.325110912,1.242094874,,,,,,,,,,,,,,,,,,,,
2010,2,16,1,0,4406.753906,6.325110912,1.196524501,,,,,,,,,,,,,,,,,,,,
2010,2,16,2,0,4044.960205,6.325110912,1.137434602,,,,,,,,,,,,,,,,,,,,
2010,2,16,3,0,3671.783691,6.325110912,1.076865315,,,,,,,,,,,,,,,,,,,,
2010,2,16,4,0,3306.368652,6.325110912,1.016495466,,,,,,,,,,,,,,,,,,,,
2010,2,16,5,0,2958.170654,6.325110912,0.957264721,,,,,,,,,,,,,,,,,,,,
2010,2,16,6,0,2639.555176,10,0.900445879,,,,,,,,,,,,,,,,,,,,
2010,2,16,7,0,2362.27002,9.124087334,0.848062038,,,,,,,,,,,,,,,,,,,,
2010,2,16,8,0,2127.815674,9.124087334,0.800928771,,,,,,,,,,,,,,,,,,,,
2010,2,16,9,0,1931.596558,9.124087334,0.758858204,,,,,,,,,,,,,,,,,,,,
2010,2,16,10,0,1767.488892,9.124087334,0.721551836,,,,,,,,,,,,,,,,,,,,
2010,2,16,11,0,1633.857788,9.124087334,0.69088763,,,,,,,,,,,,,,,,,,,,
2010,2,16,12,0,1557.78186,9.124087334,0.684348881,,,,,,,,,,,,,,,,,,,,
2010,2,16,13,0,1662.205933,9.124087334,0.766832948,,,,,,,,,,,,,,,,,,,,
2010,2,16,14,0,1703.664063,9.124087334,0.787591815,,,,,,,,,,,,,,,,,,,,
2010,2,16,15,0,1788.0448,9.124087334,0.818879366,,,,,,,,,,,,,,,,,,,,
2010,2,16,16,0,1960.846436,9.124087334,0.855479896,,,,,,,,,,,,,,,,,,,,
2010,2,16,17,0,2388.719727,9.124087334,0.930326819,,,,,,,,,,,,,,,,,,,,
2010,2,16,18,0,2990.619385,8.326395035,1.012741804,,,,,,,,,,,,,,,,,,,,
2010,2,16,19,0,3681.018555,8.326395035,1.088214993,,,,,,,,,,,,,,,,,,,,
2010,2,16,20,0,4466.686523,8.326395035,1.160181284,,,,,,,,,,,,,,,,,,,,
2010,2,16,21,0,5567.369629,8.326395035,1.253957391,,,,,,,,,,,,,,,,,,,,
2010,2,16,22,0,7400.833984,8.326395035,1.397641897,,,,,,,,,,,,,,,,,,,,
2010,2,16,23,0,10211.22754,8.326395035,1.589759588,,,,,,,,,,,,,,,,,,,,
2010,2,17,0,0,13367.87305,9.124087334,1.768254995,,,,,,,,,,,,,,,,,,,,
2010,2,17,1,0,16121.34863,9.124087334,1.895871162,,,,,,,,,,,,,,,,,,,,
2010,2,17,2,0,18283.32422,10,1.986234903,,,,,,,,,,,,,,,,,,,,
2010,2,17,3,0,20033.96484,10,2.061083555,,,,,,,,,,,,,,,,,,,,
2010,2,17,4,0,21362.0293,10,2.112361431,,,,,,,,,,,,,,,,,,,,
2010,2,17,5,0,21815.45703,10,2.116606474,,,,,,,,,,,,,,,,,,,,
2010,2,17,6,0,21410.12891,10,2.089841843,,,,,,,,,,,,,,,,,,,,
2010,2,17,7,0,20672.50391,10,2.062599897,,,,,,,,,,,,,,,,,,,,
2010,2,17,8,0,19738.92969,10,2.027709484,,,,,,,,,,,,,,,,,,,,
2010,2,17,9,0,18631.48633,10,1.982033968,,,,,,,,,,,,,,,,,,,,
2010,2,17,10,0,17453.79883,10,1.932842493,,,,,,,,,,,,,,,,,,,,
2010,2,17,11,0,16078.38965,10,1.868223548,,,,,,,,,,,,,,,,,,,,
2010,2,17,12,0,14475.98633,10,1.782351851,,,,,,,,,,,,,,,,,,,,
2010,2,17,13,0,12773.29102,10,1.688973546,,,,,,,,,,,,,,,,,,,,
2010,2,17,14,0,11185.16504,10,1.59834969,,,,,,,,,,,,,,,,,,,,
2010,2,17,15,0,9815.875977,10,1.513917446,,,,,,,,,,,,,,,,,,,,
2010,2,17,16,0,8664.083984,10,1.438872457,,,,,,,,,,,,,,,,,,,,
2010,2,17,17,0,7525.662598,10,1.358925939,,,,,,,,,,,,,,,,,,,,
2010,2,17,18,0,6474.203613,10,1.280390143,,,,,,,,,,,,,,,,,,,,
2010,2,17,19,0,5706.806641,10,1.230014086,,,,,,,,,,,,,,,,,,,,
2010,2,17,20,0,5265.217773,9.124087334,1.209724069,,,,,,,,,,,,,,,,,,,,
2010,2,17,21,0,5080.609375,9.124087334,1.21116817,,,,,,,,,,,,,,,,,,,,
2010,2,17,22,0,5097.088867,9.124087334,1.230735302,,,,,,,,,,,,,,,,,,,,
2010,2,17,23,0,5265.797852,9.124087334,1.267160416,,,,,,,,,,,,,,,,,,,,
2010,2,18,0,0,5487.16748,9.124087334,1.297074676,,,,,,,,,,,,,,,,,,,,
2010,2,18,1,0,5716.148438,5.773672104,1.326261878,,,,,,,,,,,,,,,,,,,,
2010,2,18,2,0,5993.865234,6.325110912,1.361486554,,,,,,,,,,,,,,,,,,,,
2010,2,18,3,0,6262.452148,6.325110912,1.394302845,,,,,,,,,,,,,,,,,,,,
2010,2,18,4,0,6468.685059,6.325110912,1.417614222,,,,,,,,,,,,,,,,,,,,
2010,2,18,5,0,6550.266602,6.325110912,1.424440622,,,,,,,,,,,,,,,,,,,,
2010,2,18,6,0,6540.617676,6.325110912,1.407924891,,,,,,,,,,,,,,,,,,,,
2010,2,18,7,0,6484.548828,6.325110912,1.392333865,,,,,,,,,,,,,,,,,,,,
2010,2,18,8,0,6405.47168,6.325110912,1.374520063,,,,,,,,,,,,,,,,,,,,
2010,2,18,9,0,6313.465332,6.934813023,1.355308652,,,,,,,,,,,,,,,,,,,,
2010,2,18,10,0,6209.289063,6.934813023,1.335733533,,,,,,,,,,,,,,,,,,,,
2010,2,18,11,0,6135.147949,6.934813023,1.323105931,,,,,,,,,,,,,,,,,,,,
